,,D/E/De,GDP Growth,Lab Qual,Lab Quant,ICT Capital,NICT Capital,Cl Quality,Cl Quant,ContriICT,ContriNICT,Export of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,2010,2,7.162132114,0.3295823,9.567119926,12.0524101,2.948958054,0.175121473,-0.054426707,0.057027041,0.683012092,93.31604223,1.643919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,1995,2,-6.365351379,0.5,-0.142717827,2.626741305,2.587811463,0.173136895,1.839514077,0.186394621,1.217268314,25.17350637,1.885006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,1996,2,5.024924129,0.5,5.42971082,1.046284195,1.124812476,0.159826677,2.592768893,0.236372789,2.122509666,26.72858685,1.841274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,1997,2,6.5525271,0.5,7.786535472,3.389294818,1.989256032,0.161525747,-0.235862518,0.303988787,2.42885612,25.23093323,1.797109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,1998,2,4.907941818,0.5,-0.687997788,4.482332617,3.511262685,0.176128803,1.581447199,0.373020186,2.648051083,25.74892715,1.78343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,1999,2,3.687999025,0.5,4.509396106,5.919477344,4.062438384,0.19257525,-0.31833197,0.381763722,2.531003579,25.48169145,1.76232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,2000,2,6.382865459,0.6,-0.893588457,8.270151913,4.42520678,0.205756328,-0.396873243,0.403496856,2.089380659,26.27670441,1.73343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,2001,2,-0.032831571,0.2,-1.08057959,8.971093595,4.288242757,0.084273436,1.736376807,0.405326206,1.743734255,23.64412569,1.727609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,2002,2,0.768983318,0.2,4.630438983,9.259142727,3.593624383,0.086186919,-0.609251019,0.446563261,1.730598323,23.46254693,1.276109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,2003,2,1.38068758,0.2,-1.644229516,9.348797798,2.97511816,0.084098324,0.882371329,0.585011812,1.995423809,24.89614657,1.233264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,2004,2,4.123752192,0.2,2.479505539,9.943791479,2.888038941,0.080060272,1.258468162,0.670859264,2.297266573,26.23368567,1.273016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,2005,2,3.029258922,0.2,3.665647656,11.95663884,3.28316167,0.077603548,0.401846087,0.609327853,2.639823966,26.56772725,1.367035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,2006,2,4.856456444,0.2,1.199237257,12.60518283,3.755526617,0.076180574,0.294650882,0.555781228,2.855858952,27.55572397,1.478746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,2007,2,3.17392759,0.2,0.905863848,11.74945161,4.238476604,0.074269361,1.432375889,0.479012867,2.446944825,27.74058523,1.564703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,2008,2,1.370512601,0.2,4.492110386,11.70405969,4.507109523,0.072978204,-1.739194989,0.441097282,1.952452958,27.8981789,1.60753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,2009,2,-4.859878868,0.2,-5.410356447,10.5099231,3.865838796,0.073762919,3.250173852,0.123427564,0.152063696,27.28043062,1.590096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,2010,2,5.068482831,0.2,10.09569988,10.19509211,3.075794503,0.074060616,0.043884822,0.196518656,0.652604923,29.87165094,1.530766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1995,2,6.765864789,0.114627206,0.066277781,26.7323792,0.456292881,0.075898657,1.191749331,0.260759867,1.194601133,23.29951442,0.135721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1996,2,5.880218372,0.00473764,1.809733175,30.03554046,1.948467642,0.003119841,1.679101028,0.473161321,1.5494016,22.40458901,0.076074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1997,2,6.259495765,0.0242817,2.54103411,29.68262136,3.615484014,0.016045209,0.868088938,0.627366314,1.545553748,23.50889165,0.065455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1998,2,4.511289671,0.133630401,1.311298739,39.02322948,4.754903913,0.088464253,-0.647725398,0.579701876,1.485114638,26.09322091,0.06542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,1999,2,4.537722468,0.136861601,-0.96868556,40.3503716,4.893855006,0.091514457,-1.555632427,0.566291809,1.082207169,24.29574765,0.02335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,2000,2,4.458641261,0.083313801,-2.359280363,32.9529494,4.597301781,0.0549344,-1.413194183,0.5782892,0.556736533,27.21293236,0.03343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,2001,2,1.240276825,0.484711584,-2.1459952,27.14791,3.37548852,0.319195306,-2.185747027,0.593667151,0.377215142,27.22676493,0.035753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,2002,2,2.021101117,0.472143199,-3.315835446,24.04426485,1.757600345,0.311229448,-0.574891688,0.695972983,0.411604578,28.75821751,-0.04632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,2003,2,3.500447422,0.74114399,-0.896819588,22.60650843,1.133837737,0.475098379,0.708930008,0.830931496,0.530476216,33.39129715,-0.06749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,2004,2,5.008133873,0.762935309,1.144247595,23.25963229,1.174297091,0.472684158,1.122313365,0.869049504,0.842900667,34.64163933,-0.05851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,2005,2,3.485514224,0.764499186,1.869840547,23.32888991,1.45662399,0.458866777,1.86789874,0.844273716,1.413202845,34.9243948,-0.04395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,2006,2,6.008538231,0.210052007,3.203323483,21.40958011,2.240020409,0.122483994,2.403893508,0.808949303,1.75643526,38.20039072,-0.06337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,2007,2,6.95432052,0.220043701,4.254619777,20.20912468,3.59387733,0.124326418,1.900584809,0.640675332,1.635989547,38.82418963,-0.05431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,2008,2,3.84549275,0.227994006,3.343560547,20.16050518,4.487058893,0.12959895,-0.223153713,0.510611059,1.455004793,38.31837234,0.013637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,2009,2,2.600014769,0.235608802,-0.391789014,16.77582562,4.17114906,0.13419718,-1.651037298,0.912863575,0.730257574,37.57616478,0.067763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,2010,2,3.632134199,0.203008903,-2.943660878,13.91483247,3.615627065,0.113863405,1.730094478,0.911941938,0.800419971,40.47011285,-0.28561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,1995,2,4.193610698,-0.342193199,2.618279122,32.81410635,2.345755324,-0.226112851,1.123155281,0.808721874,1.137786731,26.76552411,0.346204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,1996,2,3.436911851,0.3714222,1.715634577,28.06565762,2.559819259,0.24315482,1.54057974,0.671434915,1.556532737,26.54682389,0.375996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,1997,2,4.331084713,-1.76045578,2.333577164,20.73640078,3.782339394,-1.162216812,2.382404543,0.659919344,1.682515256,27.14540984,0.446461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,1998,2,4.680533707,-1.804783754,3.593339399,18.04613918,5.192265287,-1.19658187,1.082595438,0.607543346,1.61710754,27.32185245,0.505389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,1999,2,3.814499825,0.870150141,1.627576724,18.15399081,5.636515468,0.578787178,1.79345645,0.555015309,1.454521436,26.471842,0.05343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2000,2,3.717532009,0.585875288,2.686408907,20.74630409,5.340134352,0.391132478,0.587506779,0.526648061,1.124067884,28.1908952,0.053453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2001,2,1.924638636,0.533562899,0.877835602,19.66783851,4.808690026,0.35709627,0.016275095,0.594776962,0.708132377,27.42397526,0.05545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2002,2,0.765868369,0.765956519,0.024367555,16.5114224,3.744830936,0.511582522,-0.894538686,0.726163946,0.497935666,26.94553934,0.547668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2003,2,-0.93861809,2.5189979,-1.338540204,18.39220971,2.365355566,1.683431864,-0.254234113,0.724748988,0.450531952,26.75167951,0.375411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2004,2,1.795375161,2.865446918,-0.381898601,20.31570673,1.668035984,1.907559671,-0.235131453,0.644804724,0.445199059,27.25435711,0.239129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2005,2,0.763903046,0.779438484,-0.351677951,18.93070638,1.537194569,0.521131605,-0.15732001,0.639458792,0.567360967,26.73426089,0.185532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2006,2,1.541108638,0.822439231,-0.234427419,16.14262611,1.540606841,0.551924109,0.60059526,0.775839388,0.626468891,29.91704597,0.180332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2007,2,2.461457439,0.834480766,0.913063902,14.8154214,1.897485368,0.548904808,-0.212332211,0.710897334,0.410748506,31.00576345,0.196304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2008,2,0.199047267,0.845533516,-0.325675309,15.26073515,2.107413486,0.551266829,-1.812531427,0.602528965,0.196630927,31.12528135,0.144191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2009,2,-3.023312613,0.856415089,-2.752123959,13.5717988,1.420673821,0.564029533,-0.855723955,0.395387644,0.017774641,27.0806996,0.095331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,2010,2,1.880860142,0.825270917,-1.293089148,11.9374074,0.683505414,0.546137197,0.592761859,0.473258551,1.568797417,29.87326168,0.04591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1995,2,7.577593625,0.148061803,1.6,24.86914843,0.029248765,0.055304728,0.092078769,0.457741879,2.532923408,56.68502169,0.292632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1996,2,6.710980833,-0.338391704,0.2,23.88300747,2.608646825,-0.128171418,-0.185392436,0.581428502,2.577835135,52.28663189,0.211674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1997,2,4.348649085,0.196825201,-0.5,20.44218183,4.347752407,0.077747257,-0.372699741,0.707629509,1.872064732,55.07086098,0.18463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1998,2,3.916372731,0.315867411,-0.9,23.36788625,4.528909922,0.128187658,-1.153813116,0.685638282,0.71482202,46.66831722,0.134122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,1999,2,-0.201760069,0.159691495,-2.9,25.12359619,3.281418607,0.064087816,-0.800377037,0.715649687,0.711930729,47.48807893,0.11143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,2000,2,1.205693651,0.594556006,-2,23.49199802,1.24938041,0.237033283,-0.097335567,0.776954414,1.103556156,54.07471175,0.12545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,2001,2,3.269466013,0.162269699,-0.2,21.44868821,1.239054184,0.063632004,-0.970659126,1.012879424,0.813048799,57.8006949,-0.0343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,2002,2,4.606492072,0.748019479,-2.5,19.62425709,1.912401803,0.286740018,-0.841595046,1.242629904,0.581259141,57.38228615,-0.03635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,2003,2,5.270233005,0.44401451,-2.2,23.04376811,1.418199204,0.169992843,0.89431731,1.367777865,0.981206819,62.08754777,-0.06582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,2004,2,5.108597502,0.97501399,2.4,24.849464,1.01978723,0.370538095,1.207485981,1.442808751,1.447825599,68.60596321,-0.02036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,2005,2,6.333705038,0.651325518,3.2,23.7989381,1.748858392,0.248324219,0.891424436,1.47659108,1.492907759,72.06983583,0.009809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,2006,2,7.935658842,0.181748904,2.3,22.94126898,2.602942847,0.069226691,1.133891754,1.514068805,1.357004605,81.19503026,0.004597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,2007,2,10.14843062,0.188278803,3,23.39144796,2.665949799,0.070963445,1.246309839,1.380025316,0.539856637,83.5403203,0.029178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,2008,2,5.303478241,0.188583205,3.3,24.93662238,2.4196418,0.071379775,-1.055819169,1.230582129,-0.298121478,80.43993386,0.085755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,2009,2,-5.435353145,0.188940205,-2.7,22.66153693,0.983317196,0.073743425,-0.055708771,0.490112463,0.409815228,67.63768654,0.133257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,2010,2,4.714488238,0.180797197,-0.1,19.37601119,-0.551492115,0.071531581,-0.720039755,0.456714258,0.65368996,76.49172668,0.093191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1995,2,7.13044852,0.354218599,-0.9,21.73209637,2.972272411,0.297392299,-2.980546281,0.382383633,0.905502588,45.60669854,0.021561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1996,2,3.455978259,0.475015212,-3.6,22.05035537,4.165158048,0.390636874,-2.150019258,0.424760301,1.156098023,46.18979715,-0.06254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1997,2,4.987724125,0.255662296,-2.7,17.64227301,4.713514447,0.201006746,0.432892423,0.571894366,1.339233853,47.59387295,-0.13445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1998,2,3.232891485,0.335843698,0.6,16.23066366,5.415128917,0.255357241,1.167103089,0.656064879,1.386741828,47.54065226,-0.21812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,1999,2,5.140051618,1.404370554,1.6,19.65743601,5.981727317,1.049091853,0.645344146,0.710596051,1.27412919,44.14772463,-0.13553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,2000,2,4.071388766,1.245350298,0.9,18.41406673,6.147812679,0.920076855,-0.200466695,0.702419365,1.111022756,50.00529045,-0.11535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,2001,2,2.906678617,-2.786421776,-0.3,16.6362375,5.761300027,-2.051188238,2.18322631,0.515139755,1.182561647,51.74872794,0.12345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,2002,2,3.764531389,1.435789093,3,15.50801992,5.00206016,1.051851176,-0.12024031,0.458758557,1.357160602,52.15747698,0.123915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,2003,2,2.802605182,4.446982965,-0.2,10.6182009,5.199006945,3.21971029,0.674294913,0.477199862,1.321992651,50.89588,0.060297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,2004,2,4.259648547,1.099356823,0.9,8.884138614,5.907911435,0.790028274,-1.980937645,0.398755865,1.47773847,54.96608571,0.064066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,2005,2,3.92511487,1.141397096,-2.8,8.956043422,5.731712654,0.817331951,-0.137715356,0.467445422,1.73229035,59.57997167,0.173209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,2006,2,5.501572043,0.400239415,-0.2,7.789206505,6.160452962,0.283686444,1.782919466,0.65905517,1.655233651,64.69542455,0.319115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,2007,2,6.711313874,0.391290803,2.5,9.590237588,6.887944043,0.273810024,2.477040887,0.612180587,0.739439717,67.5969914,0.559208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,2008,2,3.247068822,0.391167821,3.5,12.87730187,6.746505946,0.275151688,-1.176675316,0.535434345,-0.066221657,66.10884504,0.158141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,2009,2,-8.118034899,0.3911315,-1.6,11.90426275,3.371851891,0.285245269,-1.124945842,0.665949797,0.393499061,57.2426741,0.903876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,2010,2,1.214146521,0.363476691,-1.5,10.60480699,-0.330996187,0.272251922,0.915603247,0.860520732,0.678928848,64.32373632,0.436079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,1995,2,3.068117239,0.669742422,1.546931453,11.9562991,1.11670047,0.396409538,0.909009576,0.798462238,0.950959697,22.13560579,2.162209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,1996,2,4.216539115,0.689982716,1.548034139,13.85558844,1.93616543,0.405159593,0.904961675,0.690029468,1.252092794,24.08025226,2.225178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,1997,2,2.612393536,0.713053998,1.548052859,12.25485131,2.714955248,0.41683754,0.906971097,0.652306341,1.102062222,23.98734999,2.288147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,1998,2,0.516040856,0.760865817,1.547702029,10.33169255,3.607209772,0.445876084,0.897239987,0.567732379,0.853857864,25.00499407,2.351116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,1999,2,2.330746315,0.815063156,1.530501898,10.11974812,3.15726921,0.477821846,0.787459128,0.452523027,0.965849962,24.69522465,2.24545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,2000,2,4.070572928,0.854851305,1.377648767,9.757378697,2.3057051,0.488629937,-1.87818557,0.407617772,1.100414805,27.15889275,1.56563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,2001,2,2.69871708,0.709943986,-3.392503783,7.916753739,2.481366135,0.393044995,2.610046417,0.802136678,1.246916316,29.3748739,1.53434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,2002,2,3.602166101,0.724559277,4.812911153,6.947781146,2.757719159,0.392929185,-1.174751762,1.335223205,1.271331776,31.7808542,1.407573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,2003,2,2.906425484,0.728932023,-2.189034782,13.67450804,3.081173263,0.391183421,1.105220336,1.734435372,1.303523965,26.88506897,1.266875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,2004,2,4.453869537,0.735258311,2.069848031,21.67795599,3.143512458,0.392600056,3.682591394,1.91419553,1.590822637,25.46708085,1.293787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,2005,2,5.142590031,0.750958314,6.961458921,24.27640706,3.263675049,0.397254759,1.231171191,1.718530431,2.185897529,26.44665846,1.320897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,2006,2,5.452338979,0.767926779,2.34736409,22.81209528,4.062563181,0.402770657,-0.348339952,1.584030502,2.929575928,29.273878,1.348208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,2007,2,5.399333686,0.783632323,-0.66617839,19.58440244,5.613952503,0.409755763,0.93887141,1.401908603,2.540851384,31.17386567,1.375747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,2008,2,3.558047116,0.798075087,1.800875179,17.8489849,7.515963912,0.41606985,-1.958770305,1.287534926,1.732844673,35.62243676,1.403527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,2009,2,-1.537947822,0.81246607,-3.748103976,15.93713462,6.52526021,0.42459718,-1.236909162,0.482167816,1.696561463,27.91188955,1.431561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,2010,2,3.091674484,0.826743431,-2.361677215,15.03735632,4.435860366,0.433000131,2.559958585,0.712702656,1.514524315,28.61523338,1.459868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,1995,2,7.823854685,0.409462396,2.140007541,10.59976667,11.07888147,0.154124363,0.436300272,0.446941517,4.562080279,41.84389245,0.920978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,1996,2,5.720317364,0.422734488,1.137340721,13.4363234,11.00861654,0.162167044,0.667202333,0.187887822,1.259035151,39.25165463,1.028782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,1997,2,-2.792231739,0.43573631,1.735928841,10.46482399,7.962638885,0.167474768,-2.050888725,0.236757915,-0.532858027,48.00976809,1.106074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,1998,2,-7.940816134,0.464598322,-5.201701075,4.162391648,2.245717682,0.183178426,0.756671978,0.362410722,0.054484699,58.87786233,1.15939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,1999,2,4.470849782,0.498601515,1.90558359,5.396469682,-0.951520074,0.197985442,0.821256824,0.355281285,0.641813548,58.29765213,1.142433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,2000,2,4.359283298,0.524826115,2.098376676,10.11300534,0.091761642,0.205404987,0.948484987,0.389385549,0.767695345,66.77764842,1.12535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,2001,2,3.386256844,0.654011779,2.416829206,10.51685885,1.118452102,0.25666703,1.732310839,0.484502921,1.139493752,65.85660237,1.134545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,2002,2,5.967226624,0.696443906,4.404424503,10.93281806,1.344345976,0.273919408,0.707821874,0.587230874,1.643619314,64.1943345,1.131309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,2003,2,6.94263652,0.730845286,1.798045263,13.76677454,1.995123364,0.287705939,1.28229605,0.634121476,2.069777437,65.68064287,1.055557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,2004,2,6.099448726,0.763502019,3.239972517,16.38259441,2.891659178,0.302174059,0.098133937,0.671056099,2.235921659,70.69704858,0.901957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,2005,2,4.084717855,0.805823039,0.247609895,16.4341718,3.662624583,0.319367647,0.435045175,0.679611135,2.126679569,73.56771066,0.70002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,2006,2,4.798406735,0.853021536,1.10425381,16.19403064,3.960211575,0.336066657,0.604936108,0.634420756,1.906231046,73.64689515,0.470338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,2007,2,5.303306878,0.900532119,1.546001434,16.78453982,3.742847592,0.352369901,0.82867546,0.568385329,1.422845013,73.42447336,0.270261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,2008,2,1.639413834,0.948179141,2.096640132,16.89454615,3.360735625,0.374758057,0.744216749,0.524277892,1.311426051,76.44460097,0.150117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,2009,2,-0.86391801,0.996561628,1.846123859,15.53541422,2.539481223,0.401737867,0.352697331,0.037104983,3.849820793,68.35167993,0.142768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,2010,2,7.154740393,1.045467146,0.877847243,14.63769078,2.331783064,0.420042872,0.75139422,0.048093751,4.357039183,71.28576548,0.215891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1995,2,6.944411248,0.256666099,2.257545292,4.419764876,5.843988433,0.085427932,1.278126426,0.079195405,4.57944572,19.8916075,1.573342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1996,2,6.770824641,0.2609574,3.691903129,6.341251731,6.742423773,0.090342714,-0.254062819,0.109720312,4.514543712,21.54265814,1.575243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1997,2,7.25890249,0.268012611,-0.692016631,11.57491952,7.315161079,0.098396535,1.117110718,0.156054844,3.310943767,24.58171768,1.573083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,1998,2,3.044903092,0.285785808,2.929167822,16.53601229,7.376796007,0.108991505,1.396707911,0.182251143,2.916971222,21.33764026,1.562013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
